well,DEPTH,final_code,final_lithology,final_label_source,feature_1,feature_2,feature_interaction
SYN_05,1040.0,0,fine sandstone,human,-1.7927012304011316,0.20515275252881704,-0.378066907075582
SYN_05,1041.0,4,silty mudstone,human,0.6046098148319456,1.4046405897236611,0.7640368373574655
SYN_05,1042.0,3,mudstone,human,1.56718941752053,-0.42645337663261035,-0.7377587833696319
SYN_05,1043.0,0,fine sandstone,human,-1.539085814433462,1.1298978648012956,-1.8670972571094127
SYN_05,1044.0,0,fine sandstone,human,-1.3375227095585416,0.7995636059817077,-1.052995861895511
SYN_05,1045.0,4,silty mudstone,human,0.6347371154323673,0.7194030036175751,0.45839268044954085
SYN_05,1046.0,3,mudstone,human,1.1891980912959101,-0.5582918759135366,-0.6062282459276829
SYN_05,1047.0,0,fine sandstone,human,-1.8182179396099762,1.2974822705993274,-2.313701245799274
SYN_05,1048.0,3,mudstone,human,1.331905529348512,-1.0135230030273337,-1.3318418853150564
SYN_05,1049.0,4,silty mudstone,human,0.8553125180666833,1.567320062598527,1.3600842093379766
SYN_05,1050.0,3,mudstone,human,1.1977528692997645,-1.5416202623816124,-1.8637360608015743
SYN_05,1051.0,3,mudstone,human,1.4047180838395439,-0.9693629423977373,-1.3658985812162427
SYN_05,1052.0,3,mudstone,human,1.0055478624153353,-1.515062205701367,-1.4430367837716997
SYN_05,1053.0,3,mudstone,human,0.2788347433908904,-0.5137562232828466,-0.15661274552113752
SYN_05,1054.0,3,mudstone,human,0.8359408828117338,-0.691699796660032,-0.5028521837952176
SYN_05,1055.0,3,mudstone,human,1.4709615087247792,-0.9402608663058678,-1.3995339101667377
SYN_05,1056.0,3,mudstone,human,0.5508730045663415,-1.4558396092173127,-0.7068888014065257
SYN_05,1057.0,3,mudstone,human,0.42006989227022506,-1.0927403667859612,-0.4210869090180029
SYN_05,1058.0,0,fine sandstone,human,-1.9176711502999169,0.8149576752727259,-1.6471954743113726
SYN_05,1059.0,0,fine sandstone,human,-1.8014772249657065,0.2845761368199115,-0.5977629275430619
SYN_06,1000.0,3,mudstone,human,0.6383235539402947,-1.0508921381409158,-0.6503349330744455
SYN_06,1001.0,4,silty mudstone,human,-0.45178823992472184,1.6937169175504327,-0.7823069758239078
SYN_06,1002.0,0,fine sandstone,human,-0.9272107880827604,1.0153347058502418,-0.934569414310501
SYN_06,1003.0,3,mudstone,human,0.7193274754963598,-0.15856403562266658,-0.10094098732059487
SYN_06,1004.0,4,silty mudstone,human,-0.39195315074341197,1.7233693920048894,-0.7433583047538489
SYN_06,1005.0,3,mudstone,human,-0.3969490281059489,-1.142534557264722,0.4089783455029018
SYN_06,1006.0,3,mudstone,human,0.7398136336300385,-1.4322787717674372,-1.101266251126855
SYN_06,1007.0,0,fine sandstone,human,-0.973711073248825,0.06680239847022185,-0.04607615712241214
SYN_06,1008.0,0,fine sandstone,human,-2.3231684766071297,0.8891984228320664,-2.129118339897734
SYN_06,1009.0,0,fine sandstone,human,-1.9457532171002927,1.1904816695173885,-2.2767225690620307
SYN_06,1010.0,0,fine sandstone,human,-0.6874284842509786,0.7906142770311927,-0.5157462829743896
SYN_06,1011.0,4,silty mudstone,human,-0.12093835419082702,1.8461137397810687,-0.23865637956019947
SYN_06,1012.0,0,fine sandstone,human,-1.5614097783926155,0.5404849234120715,-0.9783238451775398
SYN_06,1013.0,3,mudstone,human,0.974858452433315,-0.4461649618370761,-0.4297107283202511
SYN_06,1014.0,3,mudstone,human,1.2999999499313342,-0.8206783344454298,-1.07081200204645
SYN_06,1015.0,0,fine sandstone,human,-1.1958934852577174,1.5946765895591333,-2.0438264692598915
SYN_06,1016.0,3,mudstone,human,2.093821998728654,-1.0283442097816744,-2.193725907790879
SYN_06,1017.0,0,fine sandstone,human,-1.0589808120441273,0.9227584070613688,-0.9869501487860922
SYN_06,1018.0,3,mudstone,human,1.1108690165874222,0.02675497643705782,0.2809603470430612
SYN_06,1019.0,0,fine sandstone,human,-0.9855250181176272,0.9818818408504542,-0.9842536697345059
SYN_06,1020.0,4,silty mudstone,human,0.9969351210489867,1.580581317733166,1.6195450399485172
SYN_06,1021.0,3,mudstone,human,0.4223796908034566,-1.9807063825001903,-0.6182179339985049
SYN_06,1022.0,0,fine sandstone,human,-0.6256679558996047,1.0922514708427369,-0.7820095783173004
SYN_06,1023.0,3,mudstone,human,0.10574369620400126,-0.7790733492881324,-0.07702768314057083
SYN_06,1024.0,0,fine sandstone,human,-0.813301162359902,0.6445646594164153,-0.4036832204752149
SYN_06,1025.0,0,fine sandstone,human,-1.0167198901284356,0.7925085337662614,-0.6968812314706185
SYN_06,1026.0,0,fine sandstone,human,-1.5688382877105367,0.8300020266212735,-1.3631820646051256
SYN_06,1027.0,0,fine sandstone,human,-1.5725499587391463,1.3879297019905579,-2.0805384949440557
SYN_06,1028.0,3,mudstone,human,1.286823141816393,-0.012279784217983813,0.015410969226413548
SYN_06,1029.0,0,fine sandstone,human,-0.4678739727561737,0.22262404968680194,-0.1243701874364055
SYN_06,1030.0,3,mudstone,human,1.2053438942107437,-1.1557388389654373,-1.465091924968209
SYN_06,1031.0,3,mudstone,human,0.3229893041261912,-0.3222919810613313,-0.15533113821178143
SYN_06,1032.0,0,fine sandstone,human,-1.0549351504857885,0.9024555207055605,-0.9729475336774623
SYN_06,1033.0,3,mudstone,human,1.0118200567999251,-0.5882704906246223,-0.5584627358000304
SYN_06,1034.0,0,fine sandstone,human,-0.4715417331925995,0.10172306250093721,-0.0442872772571054
SYN_06,1035.0,0,fine sandstone,human,-1.850956458830321,1.3586851353387632,-2.7005886152270615
SYN_06,1036.0,3,mudstone,human,1.090223202980235,-0.8611035551194564,-1.0006164766947652
SYN_06,1037.0,3,mudstone,human,1.3869081668653325,-0.39413300616139757,-0.6461725776776457
SYN_06,1038.0,0,fine sandstone,human,-0.9495546186199224,0.7855168098647978,-0.8246705729914651
SYN_06,1039.0,0,fine sandstone,human,-1.9910024574895755,1.0331545389206713,-1.9939320248349657
SYN_06,1040.0,4,silty mudstone,human,0.378915084931559,1.382778148678944,0.6377288870451236
SYN_06,1041.0,4,silty mudstone,human,1.961766854133137,1.7202280428446048,3.4211030060341687
SYN_06,1042.0,0,fine sandstone,human,-1.6477135388038842,0.24165589024765705,-0.23115741655685115
SYN_06,1043.0,3,mudstone,human,2.226749669549849,-0.784297311524191,-1.8177650749196512
SYN_06,1044.0,3,mudstone,human,0.4907575150420176,-0.9654228624149955,-0.4755233398512317
SYN_06,1045.0,3,mudstone,human,0.31095125495706877,-1.0167796041412902,-0.2298654433352485
SYN_06,1046.0,0,fine sandstone,human,-1.3045901673414797,0.2443089413453936,-0.4429774930151797
SYN_06,1047.0,3,mudstone,human,1.5669884183851077,-1.1900474148177078,-1.8872389332630466
SYN_06,1048.0,4,silty mudstone,human,0.6282046877959213,1.895842734107129,1.2114892603279297
SYN_06,1049.0,3,mudstone,human,1.1463945381048493,-1.142150202414273,-1.3892390423060736
SYN_06,1050.0,3,mudstone,human,0.7285012910938953,-2.0971232798640536,-1.5774580493509545
SYN_06,1051.0,0,fine sandstone,human,-1.2720753924674373,0.5872155680853466,-0.7675522666621334
SYN_06,1052.0,3,mudstone,human,1.0941676882296518,-0.5372105453263156,-0.4336201912563521
SYN_06,1053.0,0,fine sandstone,human,-1.1317575761261232,1.0538965931854487,-1.2598179308887427
SYN_06,1054.0,3,mudstone,human,1.163413195530497,-0.5240361568254217,-0.639937212372762
SYN_06,1055.0,0,fine sandstone,human,-2.1479469934583078,-0.035966517848934676,0.11464151397460465
SYN_06,1056.0,3,mudstone,human,0.9604236866217326,-0.7879813101708826,-0.8313764615839733
SYN_06,1057.0,4,silty mudstone,human,0.13941421679237834,1.9210225484889882,0.4463658383820083
SYN_06,1058.0,3,mudstone,human,0.9857378830802768,-0.7478565490413474,-0.7160646574471028
SYN_06,1059.0,0,fine sandstone,human,-0.56518762604395,1.7915813575779782,-0.9622009803791538
SYN_07,1000.0,0,fine sandstone,human,-1.6354397861022774,0.27154703782432416,-0.5274459511971288
SYN_07,1001.0,0,fine sandstone,human,-1.755338371519695,-0.4890792897569785,1.050121171628089
SYN_07,1002.0,0,fine sandstone,human,-0.6266419407307912,0.9228547996012089,-0.5889953763454844
SYN_07,1003.0,3,mudstone,human,0.30786665512463995,0.4023841484346584,0.027208030863609844
SYN_07,1004.0,0,fine sandstone,human,-0.6057038779147996,0.6385573923799008,-0.4805039255290722
SYN_07,1005.0,0,fine sandstone,human,-1.8418356118055155,0.27329763814216945,-0.5685420489353616
SYN_07,1006.0,0,fine sandstone,human,-2.1711902371250256,0.6951562113929414,-1.6039349259724531
SYN_07,1007.0,4,silty mudstone,human,0.3256888212460126,1.3935350372164765,0.46524761255804314
SYN_07,1008.0,0,fine sandstone,human,-1.3303392554972142,0.2887093306599358,-0.396721782246339
SYN_07,1009.0,3,mudstone,human,0.9008929941883921,0.33731144112308153,0.17235822511676588
SYN_07,1010.0,0,fine sandstone,human,-1.781431274320829,0.2876568902019029,-0.641585872506286
SYN_07,1011.0,3,mudstone,human,0.06922979930927098,-1.5979660200230428,-0.12104976648208246
SYN_07,1012.0,4,silty mudstone,human,-0.39956318771287314,1.5557699518688202,-0.7696624556936944
SYN_07,1013.0,3,mudstone,human,0.301826613934989,-0.37472601783826426,-0.04357178413689407
SYN_07,1014.0,0,fine sandstone,human,-2.267279931983218,0.8807751858624664,-2.057818907263144
SYN_07,1015.0,4,silty mudstone,human,-0.7213383402000967,1.8291495550278984,-1.2359874640153259
SYN_07,1016.0,3,mudstone,human,-0.5848680885249931,-0.4056141935002918,0.18005080577967345
SYN_07,1017.0,3,mudstone,human,0.49154325995471054,-1.0293351723784427,-0.40726876646322147
SYN_07,1018.0,3,mudstone,human,1.4651459952771309,-0.6821985007726874,-0.931504244713472
SYN_07,1019.0,0,fine sandstone,human,-0.2651719560022845,0.4333512572624085,-0.22711267999316032
SYN_07,1020.0,0,fine sandstone,human,-1.1508629340987826,0.7934196517661836,-0.9397795833138296
SYN_07,1021.0,3,mudstone,human,0.6568219140241843,0.2149387896143624,0.10482367066977678
SYN_07,1022.0,3,mudstone,human,0.2731974156911945,-2.1953986392215015,-0.5283458856561463
SYN_07,1023.0,0,fine sandstone,human,-0.7354954566015578,-0.13787993141277383,0.14955942186503382
SYN_07,1024.0,0,fine sandstone,human,-1.6185769500246576,0.4814224169701984,-0.8475017435854048
SYN_07,1025.0,3,mudstone,human,0.7640251880099588,-0.41722621158044326,-0.3787323073030226
SYN_07,1026.0,0,fine sandstone,human,-1.8000809678700997,-0.05106660183107631,0.19545679065424154
SYN_07,1027.0,0,fine sandstone,human,-1.8843522862505586,0.7639317930856973,-1.5724131365354472
SYN_07,1028.0,3,mudstone,human,-0.3959146680821908,-1.1264057047340312,0.4607388277421739
SYN_07,1029.0,3,mudstone,human,1.3693022957124512,-0.4488781377800192,-0.591113070404728
SYN_07,1030.0,0,fine sandstone,human,-2.7927372357975555,0.6945050225539615,-2.095499431123224
SYN_07,1031.0,3,mudstone,human,0.39245007605688226,0.0464413303678789,0.1098872061619875
SYN_07,1032.0,0,fine sandstone,human,-2.015216434578109,0.28385814141282417,-0.5014923226428021
SYN_07,1033.0,4,silty mudstone,human,-0.20218608719147593,1.3504468191911485,-0.39267241629716176
SYN_07,1034.0,3,mudstone,human,1.074457823004161,-0.5067099008776723,-0.6314447329632609
SYN_07,1035.0,0,fine sandstone,human,-2.5313777340294923,1.361563752820399,-3.5237804283529215
SYN_07,1036.0,0,fine sandstone,human,-1.1886243808182457,0.035603250525243824,-0.12354547107081684
SYN_07,1037.0,0,fine sandstone,human,-0.8912819227700761,0.3049763512818222,-0.20160270341547765
SYN_07,1038.0,3,mudstone,human,1.2210633441560725,-1.092028709623282,-1.3106322824586916
SYN_07,1039.0,3,mudstone,human,1.210869846522062,-0.2154559236508461,-0.29377096252092005
SYN_07,1040.0,0,fine sandstone,human,-1.4066814483372378,-0.0015078269217161377,0.07415487977704695
SYN_07,1041.0,3,mudstone,human,0.844940729974654,-1.4963562778378803,-1.3048449267719697
SYN_07,1042.0,4,silty mudstone,human,-0.17186201862477168,1.1759377742680612,-0.2792461332769673
SYN_07,1043.0,0,fine sandstone,human,-2.303566400668549,0.519587285421802,-1.2443524190873418
SYN_07,1044.0,3,mudstone,human,1.296056086049516,-0.8798893427186543,-1.0618244978415756
SYN_07,1045.0,3,mudstone,human,0.1406386299465846,-0.6392247242155145,-0.022234183947682576
SYN_07,1046.0,3,mudstone,human,1.2027697605561554,-0.963221153512696,-1.2512382043055164
SYN_07,1047.0,3,mudstone,human,1.7122944739572872,-0.9203976592486037,-1.6987650805895744
SYN_07,1048.0,4,silty mudstone,human,-0.21463068015422823,1.6426772142322978,-0.42695793812614224
SYN_07,1049.0,0,fine sandstone,human,-1.1712030242384526,0.928005715562819,-1.0942004760801358
SYN_07,1050.0,4,silty mudstone,human,0.4600058651709765,1.4252000379186092,0.6062285276440132
SYN_07,1051.0,4,silty mudstone,human,0.7752782421318992,1.7984806105443512,1.4028789557866193
SYN_07,1052.0,3,mudstone,human,-0.17587073192743707,-1.5016289161966463,0.09577833757164445
SYN_07,1053.0,3,mudstone,human,0.7855782686611119,-0.8297525371426046,-0.6130176025853735
SYN_07,1054.0,3,mudstone,human,1.3750223388389988,-1.574834946055585,-2.3018717299407077
SYN_07,1055.0,3,mudstone,human,0.3066204210405864,-0.5880312988608197,-0.15396958924616838
SYN_07,1056.0,0,fine sandstone,human,-1.9610353534168605,0.13460766165188193,-0.2286503151400164
SYN_07,1057.0,0,fine sandstone,human,-1.35486489816728,0.9899852562976466,-1.4247903848187475
SYN_07,1058.0,0,fine sandstone,human,-1.4679649270384638,-0.009723776470409728,0.12618584968091404
SYN_07,1059.0,3,mudstone,human,1.3689500797944567,-0.5734603097489553,-0.6904823714459649
SYN_08,1000.0,3,mudstone,human,0.9239307978677337,-0.42301507283896,-0.5232756767870392
SYN_08,1001.0,0,fine sandstone,human,-1.9714120299490134,0.39764766234469934,-0.7166297027391882
SYN_08,1002.0,3,mudstone,human,1.1437225804118902,-0.031646800544266385,-0.062442116217818096
SYN_08,1003.0,3,mudstone,human,1.265270786126891,-1.0821818952971536,-1.515194268764182
SYN_08,1004.0,0,fine sandstone,human,-1.70482634793645,0.27429453569318735,-0.27145155879264826
SYN_08,1005.0,4,silty mudstone,human,-0.44479717956668086,1.2308844661183636,-0.4106649247262535
SYN_08,1006.0,4,silty mudstone,human,-0.10404786781339997,1.96515208896743,-0.4320937120356856
SYN_08,1007.0,4,silty mudstone,human,-0.2721632706877847,1.9265054319940473,-0.6941160157805382
SYN_08,1008.0,0,fine sandstone,human,-0.940449529685128,0.6877879373006285,-0.7032059827916949
SYN_08,1009.0,0,fine sandstone,human,-1.190200832733296,1.0221891720036773,-1.2221146158784773
SYN_08,1010.0,3,mudstone,human,1.7006805191544359,-0.2404301504608093,-0.2555382983460943
SYN_08,1011.0,3,mudstone,human,0.927028380654668,-0.546152597568301,-0.6121027655502481
SYN_08,1012.0,0,fine sandstone,human,-0.7003353497417789,0.3136813757471427,-0.15856300075734978
SYN_08,1013.0,0,fine sandstone,human,-1.1938194672485412,0.5834457512033558,-0.6741011907982658
SYN_08,1014.0,4,silty mudstone,human,-0.14867407856701614,1.3344946861388458,-0.2612082747838677
SYN_08,1015.0,0,fine sandstone,human,-1.339102424498904,0.9780620286836343,-1.34938903845851
SYN_08,1016.0,0,fine sandstone,human,-1.3587664654533578,1.0759736187881621,-1.3941503880569197
SYN_08,1017.0,3,mudstone,human,1.0686713504685479,0.5946529540374542,0.5295809741827586
SYN_08,1018.0,0,fine sandstone,human,-0.1629013418810069,0.7932384498602822,-0.030334833519071888
SYN_08,1019.0,3,mudstone,human,0.9881483212992936,-0.053404073633461224,-0.15281914494513332
SYN_08,1020.0,0,fine sandstone,human,-0.6086065308432856,0.7930023341100978,-0.394174377921953
SYN_08,1021.0,3,mudstone,human,0.8873541846175517,-0.42542472516165597,-0.45727868429759494
SYN_08,1022.0,0,fine sandstone,human,-1.2433749021491534,0.5400518690841909,-0.733474879990509
SYN_08,1023.0,3,mudstone,human,0.8841656557269397,-1.2468231582989646,-1.1163530021793995
SYN_08,1024.0,3,mudstone,human,1.950236790526389,0.7821911024459139,1.4404615336628628
SYN_08,1025.0,0,fine sandstone,human,-1.461665404950904,0.8320704269651029,-1.167511604807634
SYN_08,1026.0,3,mudstone,human,0.445611926405742,-1.7852062831340874,-0.7707295281121899
SYN_08,1027.0,0,fine sandstone,human,-0.31041394080749385,1.3756981947788751,-0.42886748212545694
SYN_08,1028.0,0,fine sandstone,human,-0.2794859856126223,0.5819720651637886,-0.30310765794116246
SYN_08,1029.0,3,mudstone,human,1.083272256377494,-0.11646564331979126,-0.11407195693474893
SYN_08,1030.0,4,silty mudstone,human,-0.05417885353388746,1.6938462110891783,-0.05903950006504538
SYN_08,1031.0,3,mudstone,human,1.2333533591578492,-0.481422860306812,-0.556839475042933
SYN_08,1032.0,0,fine sandstone,human,-0.45548208731350726,0.7336006381184877,-0.3500756568350554
SYN_08,1033.0,4,silty mudstone,human,0.4549040358492066,1.963032068628457,0.7182372719527494
SYN_08,1034.0,0,fine sandstone,human,-0.41169442862940364,1.515623555521438,-0.6220467502427398
SYN_08,1035.0,0,fine sandstone,human,-0.7040094146998895,0.2992370593769411,-0.14399733504218457
SYN_08,1036.0,3,mudstone,human,0.6913247014916037,-0.5412195003866281,-0.31716160110165303
SYN_08,1037.0,4,silty mudstone,human,-0.1733398569607722,1.115275012762408,-0.22832849380907566
SYN_08,1038.0,0,fine sandstone,human,-1.3509847157140191,0.5071573146736884,-0.7955683651812504
SYN_08,1039.0,3,mudstone,human,1.7543882466882728,-0.7666773549707437,-1.3015141656304714
SYN_08,1040.0,3,mudstone,human,0.2644914359919851,-0.9252318618210607,-0.08583737922704915
SYN_08,1041.0,4,silty mudstone,human,-0.22381184929506176,1.8103829144829966,-0.19691830721669673
SYN_08,1042.0,3,mudstone,human,1.1571862896412426,0.12023868176269858,0.04888214377717273
SYN_08,1043.0,3,mudstone,human,0.8950515243978566,-0.6623025376610476,-0.647584956294738
SYN_08,1044.0,0,fine sandstone,human,-0.8539269029636699,-0.22024090094150195,0.08122370423820725
SYN_08,1045.0,0,fine sandstone,human,-0.32316271920802997,0.7268176483150601,-0.1870612198382237
SYN_08,1046.0,0,fine sandstone,human,-0.11840669066602016,-0.20611213887416047,-0.2750461353669849
SYN_08,1047.0,3,mudstone,human,2.1298492036541985,-1.3194515941599603,-2.8035115640526658
SYN_08,1048.0,0,fine sandstone,human,-1.940613576184007,-0.6146020210465902,1.1831543907028694
SYN_08,1049.0,3,mudstone,human,1.4070513722195535,-1.0514396864675535,-1.7355637244151436
SYN_08,1050.0,0,fine sandstone,human,-0.8822644491695076,1.608498996725625,-1.594604465982629
SYN_08,1051.0,3,mudstone,human,1.567847387291333,-0.503387618826914,-0.9769124999357257
SYN_08,1052.0,3,mudstone,human,1.7027354573550522,-0.5496580090775229,-0.9526296384635822
SYN_08,1053.0,3,mudstone,human,1.8501851892543615,-0.624934971239087,-1.0307577131328958
SYN_08,1054.0,3,mudstone,human,2.5897852444674925,-0.5315879126412973,-1.3345619061976186
SYN_08,1055.0,0,fine sandstone,human,-1.3615939987280814,1.4319280246648722,-2.0736599072690476
SYN_08,1056.0,0,fine sandstone,human,-1.3245466547517404,0.6397008606625998,-0.8655880239572832
SYN_08,1057.0,0,fine sandstone,human,-1.4305043903768166,1.1098827651973204,-1.6187563240435425
SYN_08,1058.0,3,mudstone,human,-0.021892692279660952,-0.04858821520549661,0.1741239307365155
SYN_08,1059.0,3,mudstone,human,0.8548150217512807,0.050193721307760675,-0.01044385424600406
SYN_09,1000.0,0,fine sandstone,human,-2.1522757356573576,0.6959287898478288,-1.584997428440087
SYN_09,1001.0,3,mudstone,human,0.8591906215254194,-1.6417407648319164,-1.5025997604846604
SYN_09,1002.0,0,fine sandstone,human,-1.3627184248309625,0.8984138510457624,-1.3374644213180582
SYN_09,1003.0,0,fine sandstone,human,-2.154330503429472,0.3482642103405332,-0.7421033103887184
SYN_09,1004.0,0,fine sandstone,human,-1.5983570175460713,0.9614830138360475,-1.7162634603637454
SYN_09,1005.0,0,fine sandstone,human,-1.814663815594177,0.35064828403668247,-0.7318416811557046
SYN_09,1006.0,0,fine sandstone,human,-1.1783372603383642,0.3517440510245241,-0.4474454353442283
SYN_09,1007.0,0,fine sandstone,human,-0.03750468099061455,-0.14680876158491313,-0.028832903730170518
SYN_09,1008.0,3,mudstone,human,1.1054447798427847,-1.3272882386589022,-1.4617773641573975
SYN_09,1009.0,0,fine sandstone,human,-0.893651447947137,0.4572486717957553,-0.34241595488436954
SYN_09,1010.0,4,silty mudstone,human,-0.26997760756213535,1.2184669025504982,-0.14465715047511668
SYN_09,1011.0,3,mudstone,human,1.0975035674311182,-0.46682118559212454,-0.585516318097965
SYN_09,1012.0,3,mudstone,human,0.7175054711028752,-0.3673153210107811,-0.2620549663966374
SYN_09,1013.0,3,mudstone,human,0.15500374959302932,-1.3986469244957154,-0.2311451016318458
SYN_09,1014.0,3,mudstone,human,1.7026174950171522,-0.6809663353398141,-1.2430941965578228
SYN_09,1015.0,0,fine sandstone,human,-1.3689401511840154,0.38578954034536406,-0.7025790281349367
SYN_09,1016.0,3,mudstone,human,0.8239079422667273,-1.1205698865046871,-0.9452425791458028
SYN_09,1017.0,0,fine sandstone,human,-1.8494577805373764,0.5426454011795703,-1.051729221481968
SYN_09,1018.0,4,silty mudstone,human,-0.48184784123093055,2.2823052632933614,-1.1438895951523609
SYN_09,1019.0,4,silty mudstone,human,-0.807385291449673,1.9662885359018736,-1.4530548556783416
SYN_09,1020.0,0,fine sandstone,human,-1.887122551143444,0.1388668251092105,-0.2868104194862386
SYN_09,1021.0,3,mudstone,human,0.621105136567914,-1.6383293920000135,-1.1326820448458932
SYN_09,1022.0,0,fine sandstone,human,-0.182383704191319,0.04804459974534925,-0.06934313007334349
SYN_09,1023.0,3,mudstone,human,1.2651788017571441,-1.1884424537109908,-1.578227745689215
SYN_09,1024.0,0,fine sandstone,human,-1.937420524047352,0.6166715924951993,-1.182184773401119
SYN_09,1025.0,0,fine sandstone,human,-0.7462488018602176,0.13660703168881616,0.02038001129852074
SYN_09,1026.0,3,mudstone,human,0.9208873363990829,-1.2152847885646505,-1.0812556605603802
SYN_09,1027.0,3,mudstone,human,1.028724164514541,-0.8116327123184147,-0.9181387974247134
SYN_09,1028.0,3,mudstone,human,0.7829191474845417,-1.0472209785584823,-0.7543937089142714
SYN_09,1029.0,4,silty mudstone,human,0.6447403364831475,1.7668546138455679,1.2062376967978485
SYN_09,1030.0,0,fine sandstone,human,-0.7536718958942614,0.9679957990558201,-0.7759305641559578
SYN_09,1031.0,3,mudstone,human,0.19878710931784582,-0.867548965166694,-0.02890184677678631
SYN_09,1032.0,3,mudstone,human,0.1507228593635921,-1.4262201056717947,-0.21608696044834783
SYN_09,1033.0,0,fine sandstone,human,-1.6638208558995569,0.849832758535181,-1.413296020171477
SYN_09,1034.0,0,fine sandstone,human,-0.8955132896276952,0.5035304513938688,-0.4174008622861568
SYN_09,1035.0,3,mudstone,human,0.19432829668041673,-1.2687359020978952,-0.44998820184398913
SYN_09,1036.0,3,mudstone,human,0.41846231411674994,-1.2194175292012406,-0.48298925189638825
SYN_09,1037.0,3,mudstone,human,0.20943106026706193,-0.057212655744098506,0.10307838798165711
SYN_09,1038.0,0,fine sandstone,human,-1.9165846012285503,-0.5644149934721618,0.9147930789089079
SYN_09,1039.0,4,silty mudstone,human,0.11243234609960705,0.7372240682772093,0.04705873776242165
SYN_09,1040.0,4,silty mudstone,human,0.25272240120692857,1.5515035539282218,0.4589348938939196
SYN_09,1041.0,4,silty mudstone,human,-0.7639416222363729,1.6857805439187465,-1.2252530054221038
SYN_09,1042.0,3,mudstone,human,1.3673388835729712,-0.5296449809769246,-0.8579847990364005
SYN_09,1043.0,3,mudstone,human,-0.4963691242034953,-0.75897862110064,0.5302209065565879
SYN_09,1044.0,3,mudstone,human,0.4232164130111067,-1.3318904122838346,-0.5523287153338523
SYN_09,1045.0,0,fine sandstone,human,-0.7573917246772722,0.72654192911425,-0.6744183491596487
SYN_09,1046.0,0,fine sandstone,human,-1.5905690353223865,0.07865779544144197,-0.07352926635561959
SYN_09,1047.0,3,mudstone,human,1.2646710409278876,-1.3799736849932793,-1.8317976398921967
SYN_09,1048.0,0,fine sandstone,human,-1.1915472427133955,0.25282542156955345,-0.38363972333502194
SYN_09,1049.0,0,fine sandstone,human,-1.5976472673683766,0.6639601255569498,-1.1013536958564243
SYN_09,1050.0,3,mudstone,human,0.7850511637984939,-1.3244814036594201,-0.9855976897487544
SYN_09,1051.0,0,fine sandstone,human,-1.6332918213209662,0.49477862344212575,-0.7963297511496501
SYN_09,1052.0,3,mudstone,human,0.6385375423078884,-1.3540622629249595,-0.8774958199137888
SYN_09,1053.0,3,mudstone,human,0.6833908178834849,-0.4297388482549541,-0.38353250714397513
SYN_09,1054.0,3,mudstone,human,1.2696162604290582,-0.33144090585802133,-0.35982787695290014
SYN_09,1055.0,0,fine sandstone,human,-0.9356209078452344,0.2408298032766798,-0.18430000520062034
SYN_09,1056.0,0,fine sandstone,human,-1.0883112666747037,-0.4335348903883021,0.43598305717785363
SYN_09,1057.0,3,mudstone,human,0.19906829290958794,-1.8565522815981779,-0.3745645816615826
SYN_09,1058.0,0,fine sandstone,human,-1.0921560748938628,0.04517306897812223,0.00016005362838452525
SYN_09,1059.0,4,silty mudstone,human,0.28342878393008514,1.4282192292542526,0.35367175862040884
SYN_10,1000.0,3,mudstone,human,1.6305872446641598,-1.111471587860977,-1.8257745902682507
SYN_10,1001.0,0,fine sandstone,human,-0.1255408417564502,0.6173128008356479,-0.05975554644632937
SYN_10,1002.0,3,mudstone,human,1.5249089164239966,-0.29775294183491524,-0.4685316905735181
SYN_10,1003.0,0,fine sandstone,human,-1.2343300392719558,1.4789077240715873,-1.9186285401390868
SYN_10,1004.0,3,mudstone,human,0.3415390430679144,-0.02663569105236563,0.11858236407634995
SYN_10,1005.0,4,silty mudstone,human,-0.3430290053274471,2.1592229212059744,-0.7021509072927398
SYN_10,1006.0,0,fine sandstone,human,-1.1685850689464385,0.7789986125468492,-0.7223646425219947
SYN_10,1007.0,0,fine sandstone,human,-0.6918143141483271,1.02385806770463,-0.652097857871907
SYN_10,1008.0,0,fine sandstone,human,-1.425516528054525,0.5728923711831224,-0.8267462964841539
SYN_10,1009.0,3,mudstone,human,0.6194179036913496,-0.3032599233245745,-0.06831619058316515
SYN_10,1010.0,3,mudstone,human,1.0513768321604704,-0.9769242503493492,-1.101568756716788
SYN_10,1011.0,3,mudstone,human,1.9816495942257308,-0.8605057889391425,-1.8228648483986185
SYN_10,1012.0,0,fine sandstone,human,-1.9142606137862752,0.4960675393866152,-0.8235613927665928
SYN_10,1013.0,4,silty mudstone,human,0.8916882145404621,2.028427127746975,1.7393697812597348
SYN_10,1014.0,3,mudstone,human,1.5586232378733853,-0.6630268112734136,-0.9674449816682246
SYN_10,1015.0,3,mudstone,human,2.3054633064862546,-0.6763382566099798,-1.6900779622862103
SYN_10,1016.0,0,fine sandstone,human,-0.04017948147591599,0.6592106525437944,-0.038527983917323934
SYN_10,1017.0,4,silty mudstone,human,-0.6884329078886029,2.1161143955724495,-1.3446919516498885
SYN_10,1018.0,3,mudstone,human,1.2574636263796417,-0.007144403991218629,-0.04127648444869742
SYN_10,1019.0,3,mudstone,human,1.862839610034524,-0.1636574042529355,-0.12046476303972192
SYN_10,1020.0,0,fine sandstone,human,-1.9964025934221148,0.1247474460218918,-0.15196139554590893
